*用户名,*产品类别,,*原料成分,,"*主要用途 (可多选,用“|”分隔)",*货品名称,*适用季节,*成份及含量,纱支,密度,*幅宽(cm),克重(g/m²),染整工艺,,*图案一,,*图案二,,货号,颜色,*供货方式,*计量单位,*价格区间,,,,,,可售总量,发货天数,详细描述,信息有效期限,,商品图片
chinafabric,染色与整理类,染色+印花,混纺纤维,棉涤混纺,男装,NS2188,春季|夏季|秋季,棉/纤维素纤维/涤纶/氨纶,,,165,300,印染工艺,常规染色,,,,,HM1015600017,,期货,米,1000,0,,,,,,,,,,509deed5efa0e.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,男装,2222,春季|夏季|秋季,涤纶/金属纱,,,150,143,印染工艺,常规染色,,,,,HM1015600016,,期货,米,1000,0,,,,,,,,,,509deee14a7b8.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,男装,WJDC0354,春季|夏季|秋季,纤维素纤维/金属纱,,,148,140,印染工艺,常规染色,,,,,HM1015600015,,期货,米,1000,0,,,,,,,,,,509def198919c.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,男装,AL1025,春季|夏季|秋季,纤维素纤维/涤纶,,,167,105,印染工艺,常规染色,,,,,HM1015600014,,期货,米,1000,0,,,,,,,,,,509def35932b8.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,锦纶,男装,XY186JH,春季|夏季|秋季,纤维素纤维/锦纶/氨纶,,,140,385-390,印染工艺,常规染色,,,,,HM1015600013,,期货,米,1000,0,,,,,,,,,,509def50cf30c.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,棉涤混纺,男装,AG1032,春季|夏季|秋季," polyester,cotton",,,117,205,印染工艺,常规染色,,,,,HM1015600011,,期货,米,1000,0,,,,,,,,,,509def75726bf.jpg
chinafabric,染色与整理类,染色+印花,天然纤维,棉,男装,WJS0191,春季|夏季|秋季,棉/纤维素纤维,,,152,260,印染工艺,常规染色,,,,,HM1015600009,,期货,米,1000,0,,,,,,,,,,509def99699be.jpg
chinafabric,染色与整理类,染色+印花,天然纤维,棉,男装,WJS0575,春季|夏季|秋季,"cotton,tencel",,,173,215,印染工艺,常规染色,,,,,HM1015600007,,期货,米,1000,0,,,,,,,,,,509defcbb497a.jpg
chinafabric,染色与整理类,染色+印花,再生纤维,人造丝,男装,LJ00298,春季|夏季|秋季,纤维素纤维,,,165,210,印染工艺,常规染色,,,,,HM1015600005,,期货,米,1000,0,,,,,,,,,,509deff76fe97.jpg
chinafabric,染色与整理类,染色+印花,再生纤维,人造丝,男装,WJDC0160A,春季|夏季|秋季,棉/纤维素纤维,,,167,215,印染工艺,常规染色,,,,,HM1015600004,,期货,米,1000,0,,,,,,,,,,509df0033b53a.jpg
chinafabric,染色与整理类,染色+印花,再生纤维,人造丝,男装,AL1025,春季|夏季|秋季,纤维素纤维/涤纶,,,167,105,印染工艺,常规染色,,,,,HM1015600001,,期货,米,1000,0,,,,,,,,,,509df04c08c04.jpg
chinafabric,染色与整理类,染色+印花,天然纤维,棉,男装,原始时尚,春季|夏季|秋季,棉 55.3% 粘胶 43% 氨纶 1.7%,120D*16S+40D,,150,480,印染工艺,常规染色,,,,,HM1015500010,,期货,米,1000,0,,,,,,,,,,4f3cc6e5a9627.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,男装,水墨痕迹,春季|夏季|秋季,涤纶 100%,50D*50D纬加捻,,150,110,印染工艺,常规染色,,,,,HM1015500009,,期货,米,1000,0,,,,,,,,,,4f3cc2527c16c.jpg
chinafabric,染色与整理类,染色+印花,天然纤维,棉涤混纺,女装,精彩花卉,春季|夏季|秋季,棉 53.2% 粘胶 46.8%,120D*16S,,150,380,印染工艺,常规染色,,,,,HM1015500008,,期货,米,1000,0,,,,,,,,,,4f3cc4f316b68.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,男装,丛林探险,春季|夏季|秋季,涤纶 100%,50D*50D纬加捻,,150,110,印染工艺,常规染色,,,,,HM1015500007,,期货,米,1000,0,,,,,,,,,,4f3cc2d77a380.jpg
chinafabric,染色与整理类,染色+印花,天然纤维,棉涤混纺,男装,条纹时尚,春季|夏季|秋季,棉 55.3% 粘胶 43% 氨纶 1.7%,120D*16S+40D,,150,480,印染工艺,常规染色,,,,,HM1015500006,,期货,米,1000,0,,,,,,,,,,4f3cc61f1066d.jpg
chinafabric,染色与整理类,染色+印花,天然纤维,棉涤混纺,女装,彩绘渲染,春季|夏季|秋季,棉 68% 锦纶 28.1% 氨纶 3.9%,40S*16S+70D,,140,450,印染工艺,常规染色,,,,,HM1015500005,,期货,米,1000,0,,,,,,,,,,4f3cc6d17d037.jpg
chinafabric,染色与整理类,染色+印花,天然纤维,棉涤混纺,女装,岁月痕迹,春季|夏季|秋季,棉 53.2% 粘胶 46.8%,120D*16S,,150,380,印染工艺,常规染色,,,,,HM1015500004,,期货,米,1000,0,,,,,,,,,,4f41e5a2da499.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,女装,童话世界,春季|夏季|秋季,涤纶 100%,75D*75D,,145,150,印染工艺,常规染色,,,,,HM1015500003,,期货,米,1000,0,,,,,,,,,,4f3dec5c90b7d.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,棉涤混纺,男装,双面混纺呢,春季|夏季|秋季,棉 76.7% 涤纶 21.6% 氨纶 1.7%,8S+16S*10S+(10S+70D),,148,331,印染工艺,常规染色,,,,,HM1015400014,,期货,米,1000,0,,,,,,,,,,4f3c985303a6e.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,棉涤混纺,男装,弹力珠,春季|夏季|秋季,棉 76.3% 涤纶 21% 氨纶 2.7%,10S*(10S+70D)+450D,,148,376,印染工艺,常规染色,,,,,HM1015400013,,期货,米,1000,0,,,,,,,,,,4f434404e9771.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,棉涤混纺,男装,玻璃花,春季|夏季|秋季,棉 88% 涤纶 12%,21S*150D+7S,,148,348,印染工艺,常规染色,,,,,HM1015400012,,期货,米,1000,0,,,,,,,,,,4f3c98cb3634e.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,棉涤混纺,男装,竹节牛仔,春季|夏季|秋季,棉 65% 涤纶 34% 氨纶 1%,16S*(10S+70D)+(200D+100D),,148,388,印染工艺,常规染色,,,,,HM1015400011,,期货,米,1000,0,,,,,,,,,,4f3c96e306b9d.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,棉涤混纺,男装,菠萝棱,春季|夏季|秋季,棉 78% 涤 22%,9S*480D+11S,,149,362,印染工艺,常规染色,,,,,HM1015400008,,期货,米,1000,0,,,,,,,,,,4f43441a449a3.jpg
chinafabric,染色与整理类,染色+印花,天然纤维,棉,男装,双面牛仔,春季|夏季|秋季,棉 62% 麻赛尔 38%,8S+8S*8S+10S,,148,397,印染工艺,常规染色,,,,,HM1015400007,,期货,米,1000,0,,,,,,,,,,4f3c968bcb5a4.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,棉涤混纺,男装,冲动,春季|夏季|秋季,棉 76.3% 涤纶 21% 氨纶 2.7%,10S*(10S+70D)+(450D+70D),,148,370,印染工艺,常规染色,,,,,HM1015400006,,期货,米,1000,0,,,,,,,,,,4f43479ab1404.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,锦纶,男装,水貂绒,春季|夏季|秋季,面锦纶 100% 底涤纶 100%,75D*75D,,148,343,印染工艺,常规染色,,,,,HM1015400004,,期货,米,1000,0,,,,,,,,,,4f4335877fa8a.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,棉涤混纺,男装|女装,千鸟格,春季|夏季|秋季,粘胶 52% 棉 45% 涤纶 3%,12S+40S/2*12S+40S/2,,148,309,印染工艺,常规染色,,,,,HM1015400003,,期货,米,1000,0,,,,,,,,,,4f41da20ba08b.jpg
chinafabric,染色与整理类,染色+印花,天然纤维,棉,男装,格纹,春季|夏季|秋季,棉 81.2% 保暖纤维 18.8%,32S+32S*32S+32S+7S,,148,348,印染工艺,常规染色,,,,,HM1015400002,,期货,米,1000,0,,,,,,,,,,4f4347acaa5a4.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,棉涤混纺,男装,竹林迷离,春季|夏季|秋季,粘胶 45% 棉 35% 涤纶 19.5% 氨纶 0.5%,10S*10S+12S+10S+70D,,149,329,印染工艺,常规染色,,,,,HM1015400001,,期货,米,1000,0,,,,,,,,,,4f4335c6129d6.jpg
chinafabric,染色与整理类,染色+印花,天然纤维,棉,男装,起绒卫衣,春季|夏季|秋季,棉 100%,32S/2*10S,,166,300,印染工艺,常规染色,,,,,HM1015300006,,期货,米,1000,0,,,,,,,,,,4f43482720d54.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,棉涤混纺,女装|休闲服,起绒卫布,春季|夏季|秋季,棉 72% 涤纶 28%,,,165,300,印染工艺,常规染色,,,,,HM1015300004,,期货,米,1000,0,,,,,,,,,,4f434839c166e.jpg
chinafabric,染色与整理类,常规染色,天然纤维,棉,女装|休闲服,双面接结布,春季|夏季|秋季,棉 100%,32S*10S,,140,295,印染工艺,常规染色,,,,,HM1015300002,,期货,米,1000,0,,,,,,,,,,4f3cc37b20b10.jpg
chinafabric,色织类,格子,天然纤维,棉,男装,花间卫衣,春季|夏季|秋季,棉 100%,30S*10S,,174,330,印染工艺,常规染色,,,,,HM1015300001,,期货,米,1000,0,,,,,,,,,,4f3c98ff98da3.jpg
chinafabric,色织类,格子,混纺纤维,棉涤混纺,男装,细雨,春季|夏季|秋季,棉 72% 锦纶 20% 涤纶 8%,20D单丝*75D+32S,,161,86,印染工艺,常规染色,,,,,HM1015200020,,期货,米,1000,0,,,,,,,,,,4f41dfc6c5c2d.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,锦纶,羽绒服,凌点格,春季|夏季|秋季,锦纶 74% 涤纶 26%,40D*50D,,160,65,印染工艺,常规染色,,,,,HM1015200019,,期货,米,1000,0,,,,,,,,,,4f3ded46c62b2.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,锦纶,羽绒服,城市思考,春季|夏季|秋季,棉 77% 涤纶 23%,40S+75D*40S,,159,135,印染工艺,常规染色,,,,,HM1015200018,,期货,米,1000,0,,,,,,,,,,4f41ea068afac.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,锦纶,羽绒服,一品条纹,春季|夏季|秋季,锦纶 100%,40D*40D,,158,72,印染工艺,常规染色,,,,,HM1015200017,,期货,米,1000,0,,,,,,,,,,4f41e64e49b09.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,羽绒服,海之闪,春季|夏季|秋季,涤纶 95% 锦纶 5%,40D*50D,,157,107,印染工艺,常规染色,,,,,HM1015200016,,期货,米,1000,0,,,,,,,,,,4f41e112ece58.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,羽绒服,新豹纹,春季|夏季|秋季,锦纶 100%,40D*40D,,156,64,印染工艺,常规染色,,,,,HM1015200015,,期货,米,1000,0,,,,,,,,,,4f41df8c09938.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,锦纶,羽绒服,一品格,春季|夏季|秋季,涤纶 85% 改性涤纶 15%,50D*50D+50D,,155,87,印染工艺,常规染色,,,,,HM1015200014,,期货,米,1000,0,,,,,,,,,,4f41e1748a11c.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,羽绒服,海之蓝,春季|夏季|秋季,涤纶 100%,75D*150D,,154,94,印染工艺,常规染色,,,,,HM1015200013,,期货,米,1000,0,,,,,,,,,,4f43470a92284.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,锦纶,羽绒服,银星条,春季|夏季|秋季,锦纶 92% 涤纶 8%,40D*50D,,152,58,印染工艺,常规染色,,,,,HM1015200011,,期货,米,1000,0,,,,,,,,,,4f3ded066d563.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,锦纶,羽绒服,芝麻点,春季|夏季|秋季,涤纶 65% 改性涤纶 35%,75D*50D,,151,139,印染工艺,常规染色,,,,,HM1015200010,,期货,米,1000,0,,,,,,,,,,4f41e14730882.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,羽绒服,凹凸格,春季|夏季|秋季,涤纶 100%,75D*75D,,150,107,印染工艺,常规染色,,,,,HM1015200009,,期货,米,1000,0,,,,,,,,,,4f41dfafc34c4.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,羽绒服,网点,春季|夏季|秋季,涤纶 100%,30D*30D,,149,66,印染工艺,常规染色,,,,,HM1015200008,,期货,米,1000,0,,,,,,,,,,4f41df361a95d.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,羽绒服,朦胧条,春季|夏季|秋季,涤纶 100%,30D*40D,,148,51,印染工艺,常规染色,,,,,HM1015200007,,期货,米,1000,0,,,,,,,,,,4f41e6325f675.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,羽绒服,石彩,春季|夏季|秋季,涤纶 100%,50D*50,,149,57,印染工艺,常规染色,,,,,HM1015200006,,期货,米,1000,0,,,,,,,,,,4f41e583ae6b6.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,羽绒服,蚂蚁韵,春季|夏季|秋季,锦纶 100%,20D*20D,,148,39,印染工艺,常规染色,,,,,HM1015200003,,期货,米,1000,0,,,,,,,,,,4f3cc393d5c14.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,羽绒服,方寸之问,春季|夏季|秋季,涤纶 100%,75D*75D,,148,125,印染工艺,常规染色,,,,,HM1015200002,,期货,米,1000,0,,,,,,,,,,4f41e9b608605.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,羽绒服,鳄鱼晕,春季|夏季|秋季,涤纶 100%,75D*150D,,148,115,印染工艺,常规染色,,,,,HM1015200001,,期货,米,1000,0,,,,,,,,,,4f41e8dfb945b.jpg
chinafabric,染色与整理类,染色+印花,天然纤维,棉,男装|女装,英纶-2,春季|夏季|秋季,棉 98.6% 氨纶 1.4%,16S*16S+40D,,147,285,印染工艺,常规染色,,,,,HM1015100008,,期货,米,1000,0,,,,,,,,,,4f433cbd10c86.jpg
chinafabric,染色与整理类,染色+印花,天然纤维,棉,男装|女装,英纶-4,春季|夏季|秋季,棉 74.6% 涤纶 18.4% 粘胶 5% 氨纶 2%,16S*12S+70D,,147,286,印染工艺,常规染色,,,,,HM1015100006,,期货,米,1000,0,,,,,,,,,,4f433cf57fea1.jpg
chinafabric,染色与整理类,染色+印花,天然纤维,棉,男装|女装,英纶-6,春季|夏季|秋季,棉 72.3% 涤纶 25.3% 氨纶 2.4%,32s*(150D白+100D黑）/40D+10S+70D,,147,296,印染工艺,常规染色,,,,,HM1015100005,,期货,米,1000,0,,,,,,,,,,4f43487c2c2c2.jpg
chinafabric,染色与整理类,染色+印花,天然纤维,棉,男装|女装,英纶-7,春季|夏季|秋季,棉 72% 竹纤维 28%,8S+9S竹*8S+7S竹,,147,380,印染工艺,常规染色,,,,,HM1015100004,,期货,米,1000,0,,,,,,,,,,4f4347c2e1ed4.jpg
chinafabric,染色与整理类,染色+印花,天然纤维,棉,男装|女装,英纶-1,春季|夏季|秋季,棉 97.6% 羊毛 2.4%,16S+16S*16S,,147,310,印染工艺,常规染色,,,,,HM1015100002,,期货,米,1000,0,,,,,,,,,,4f433c8e0644b.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,棉涤混纺,男装|女装,英纶-5,春季|夏季|秋季,棉 75.7% 涤纶 17.7% 粘胶 5% 氨纶 1.6%,16S+16S*40D,,147,303,印染工艺,常规染色,,,,,HM1015100001,,期货,米,1000,0,,,,,,,,,,4f4343d6b6347.jpg
chinafabric,提花类,大提花,混纺纤维,涤粘混纺,女装,TR枫叶提花,春季|夏季|秋季,涤纶 52% 粘胶 48%,68D*120D,,145,95,印染工艺,常规染色,,,,,HM1015000015,,期货,米,1000,0,,,,,,,,,,4f3cc75126f5d.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,女装,白长丝回字形,春季|夏季|秋季,涤纶 100%,63D*63D,,150,63,印染工艺,常规染色,,,,,HM1015000014,,期货,米,1000,0,,,,,,,,,,4f3de8fa828a6.jpg
chinafabric,染色与整理类,染色+印花,天然纤维,棉,女装,彩凤印花,春季|夏季|秋季,棉 100%,60S*60S,,147,68,印染工艺,常规染色,,,,,HM1015000013,,期货,米,1000,0,,,,,,,,,,4f3cc192226f4.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,棉涤混纺,女装,祥云印花,春季|夏季|秋季,涤纶 65% 棉 35%,T65/C35 45S*45S,,145,92,印染工艺,常规染色,,,,,HM1015000012,,期货,米,1000,0,,,,,,,,,,4f3cc7ef8bbe0.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,棉涤混纺,女装,圈点蝴蝶印花,春季|夏季|秋季,涤纶 65% 棉 35%,T65/C35 45S*45S,,150,103,印染工艺,常规染色,,,,,HM1015000011,,期货,米,1000,0,,,,,,,,,,4f3cc7da70a3a.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,女装,雪纺水滴砚墨,春季|夏季|秋季,涤纶 100%,100D*100D,,150,80,印染工艺,常规染色,,,,,HM1015000010,,期货,米,1000,0,,,,,,,,,,4f3cc7c1dc26a.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,女装,全涤雪纺摩登女郎,春季|夏季|秋季,涤纶 100%,50D*75D,,150,80,印染工艺,常规染色,,,,,HM1015000009,,期货,米,1000,0,,,,,,,,,,4f3ded22001b0.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,女装,轻盈纺“南燕”印花,春季|夏季|秋季,涤纶 100%,48D*48D,,150,45,印染工艺,常规染色,,,,,HM1015000008,,期货,米,1000,0,,,,,,,,,,4f3decf2c75c4.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,女装,轻盈纺琵琶印花,春季|夏季|秋季,涤纶 100%,50D*50D,,150,48,印染工艺,常规染色,,,,,HM1015000007,,期货,米,1000,0,,,,,,,,,,4f3decd31dc74.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,女装,轻盈纺小蝴蝶印花,春季|夏季|秋季,涤纶 100%,48D*48D,,150,43,印染工艺,常规染色,,,,,HM1015000006,,期货,米,1000,0,,,,,,,,,,4f3decb2339d7.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,女装,190T小人印花,春季|夏季|秋季,涤纶 100%,63D*63D,,150,56,印染工艺,常规染色,,,,,HM1015000005,,期货,米,1000,0,,,,,,,,,,4f41daee1320a.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,女装,全涤香水瓶印花,春季|夏季|秋季,涤纶 100%,63D*63D,,150,60,印染工艺,常规染色,,,,,HM1015000004,,期货,米,1000,0,,,,,,,,,,4f41dad867fcb.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,女装,全涤小熊印花,春季|夏季|秋季,涤纶 100%,63D*75D,,145,70,印染工艺,常规染色,,,,,HM1015000003,,期货,米,1000,0,,,,,,,,,,4f41dc7c53912.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,女装,全涤210T星星印花,春季|夏季|秋季,涤纶 100%,63D*63D,,145,58,印染工艺,常规染色,,,,,HM1015000001,,期货,米,1000,0,,,,,,,,,,4f3cc8bb81442.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,棉涤混纺,女装,億彩413号,春季|夏季|秋季,棉 80% 涤纶 20%,50S+150D*40S+150D,,154,150,印染工艺,常规染色,,,,,HM1014900010,,期货,米,1000,0,,,,,,,,,,4f3de922ecaed.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,棉涤混纺,女装,億彩501号,春季|夏季|秋季,棉 84% 涤纶 16%,50S+150D*50S,,153,157,印染工艺,常规染色,,,,,HM1014900009,,期货,米,1000,0,,,,,,,,,,4f3de9375b885.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,棉涤混纺,女装,億彩506号,春季|夏季|秋季,棉 70% 涤纶 30%,40S+150D*40S+150D,,151,147,印染工艺,常规染色,,,,,HM1014900007,,期货,米,1000,0,,,,,,,,,,4f3dec33a2724.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,棉涤混纺,女装,億彩499号,春季|夏季|秋季,棉 86% 涤纶 14%,32S+150D*32S,,150,148,印染工艺,常规染色,,,,,HM1014900006,,期货,米,1000,0,,,,,,,,,,4f3de94b9ebdb.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,棉涤混纺,女装,億彩432号,春季|夏季|秋季,棉 88.5% 涤纶 11.5%,40S+150D*40S+150D,,149,155,印染工艺,常规染色,,,,,HM1014900005,,期货,米,1000,0,,,,,,,,,,4f3debca0c290.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,棉涤混纺,女装,億彩389号,春季|夏季|秋季,棉 72% 莱赛尔 15% 涤纶 13%,50S+150D*40S+150D,,148,147,印染工艺,常规染色,,,,,HM1014900004,,期货,米,1000,0,,,,,,,,,,4f3debeadd443.jpg
chinafabric,染色与整理类,染色+印花,混纺纤维,棉涤混纺,女装,億彩359号,春季|夏季|秋季,涤纶 63% 棉 37%,75D*100D+40S,,147,142,印染工艺,常规染色,,,,,HM1014900003,,期货,米,1000,0,,,,,,,,,,4f3debff35618.jpg
chinafabric,染色与整理类,染色+印花,天然纤维,棉弹力,女装,億彩397号,春季|夏季|秋季,棉 82% 莱赛尔 18%,50S+150D*50S,,146,150,印染工艺,常规染色,,,,,HM1014900002,,期货,米,1000,0,,,,,,,,,,4f3deb314dfd6.jpg
chinafabric,染色与整理类,染色+印花,天然纤维,棉弹力,女装,億彩187号,春季|夏季|秋季,棉 76% 莱赛尔 24%,50S+100D+150D*50S+100D,,145,152,印染工艺,常规染色,,,,,HM1014900001,,期货,米,1000,0,,,,,,,,,,4f3deb50a4392.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,女装,非黑既白,秋季|冬季,涤纶 100%,75D*75D,,150,126,印染工艺,常规染色,,,,,HM1014800005,,期货,米,1000,0,,,,,,,,,,4f41d90d12d60.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,女装,流彩青春,秋季|冬季,涤纶 100%,75D*75D,,150,123,印染工艺,常规染色,,,,,HM1014800004,,期货,米,1000,0,,,,,,,,,,4f41d8f81997a.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,女装,梦醒十分,秋季|冬季,涤纶 100%,75D*75D,,150,150,印染工艺,常规染色,,,,,HM1014800001,,期货,米,1000,0,,,,,,,,,,4f3de8e4efb1f.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,锦纶,女装,新尼龙,秋季|冬季,锦纶 100%,30D*30D,,155,56,印染工艺,常规染色,,,,,HM1014700010,,期货,米,1000,0,,,,,,,,,,4f4346dae2842.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,锦纶,女装,紫醉金迷,秋季|冬季,锦纶 100%,40D*40D,,154,82,印染工艺,常规染色,,,,,HM1014700009,,期货,米,1000,0,,,,,,,,,,4f41dbc0e6118.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,女装,烟火,秋季|冬季,涤纶 100%,50D*50D,,153,94,印染工艺,常规染色,,,,,HM1014700008,,期货,米,1000,0,,,,,,,,,,4f41db0c5222e.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,锦纶,女装,金色字母,秋季|冬季,锦纶 100%,40D*40D,,152,78,印染工艺,常规染色,,,,,HM1014700007,,期货,米,1000,0,,,,,,,,,,4f3cc85c0cf99.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,女装,涂鸦,秋季|冬季,涤纶 100%,68D*68D,,151,73,印染工艺,常规染色,,,,,HM1014700006,,期货,米,1000,0,,,,,,,,,,4f3cc69d62553.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,女装,飞格,秋季|冬季,涤纶 100%,75D*75D,,150,107,印染工艺,常规染色,,,,,HM1014700005,,期货,米,1000,0,,,,,,,,,,4f3cc686eed44.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,锦纶,女装,皇冠,秋季|冬季,锦纶 100%,75D*160D,,148,145,印染工艺,常规染色,,,,,HM1014700003,,期货,米,1000,0,,,,,,,,,,4f3cc6bb201f2.jpg
chinafabric,染色与整理类,染色+印花,化学纤维,涤纶,女装,MINI BIRD,秋季|冬季,涤纶 100%,61D*61D,,147,109,印染工艺,常规染色,,,,,HM1014700002,,期货,米,1000,0,,,,,,,,,,4f41d8e1ef62f.jpg
